24-10-2025 13:20:28 | TRACE | Task: 001_InicializarVariables | Desc: Se inicializan las rutas del robot.
24-10-2025 13:20:51 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Total de filas duplicadas eliminadas: 0
24-10-2025 13:20:51 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Total de filas sin duplicados: 2750
24-10-2025 13:20:51 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Preparando datos finales para SetVar. Total de filas: 2750
24-10-2025 13:20:51 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: NÃºmero de registros preparados para SetVar: 2750
24-10-2025 13:20:51 | TRACE | Task: 017_ObtenerInformacionAProcesar | Desc: Extraccion exitosa.
24-10-2025 13:20:51 | TRACE | Task: 017_ObtenerInformacionAProcesar | Desc: Filtro pendientes.
24-10-2025 13:20:51 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Total de registros leídos de gblItemsAProcesar: 2750
24-10-2025 13:20:51 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Tamanio de lote a tomar: 200
24-10-2025 13:20:51 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Total de registros con 'Pendiente' en estado_procesamiento: 200
24-10-2025 13:20:51 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Registros después de eliminar duplicados por clave (Tipo Docto, Nro Docto, Documento Cruce): 200
24-10-2025 13:20:51 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Variable 'gblItemsAProcesar' actualizada con registros pendientes y sin duplicados.
24-10-2025 13:20:53 | INFO | Task: 018_ProcesarRegistro | Desc: Comienza el procesamiento del registro: {'Empresa': 'Ticenergi', 'Tipo Docto': 'DS', 'Nro Docto': 265, 'Detalle': 'ANAC CC110178 SERV PROF GESTOR PROMOCION', 'Documento Cruce': 'PE-163', 'Nro de Proceso': None, 'Doc Alt': None, 'Estado Procesamiento': 'Pendiente', 'Fecha Procesamiento': '24-10-2025 12:55:28', 'Observaciones': 'Ocurrio un error al abrir Workmanager. Revisar archivo de logs.'}
24-10-2025 13:20:53 | TRACE | Task: 018_ProcesarRegistro | Desc: Se procede a clasificar curso de accion a tomar.
24-10-2025 13:20:53 | TRACE | Task: 018_ProcesarRegistro | Desc: Flujo a trabajar: 1
24-10-2025 13:20:57 | TRACE | Task: 007_AbrirWorkManager | Desc: Se abre el navegador.
24-10-2025 13:20:57 | TRACE | Task: 007_AbrirWorkManager | Desc: Se va a maximizar la pagina.
24-10-2025 13:20:57 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Buscando ventana con título: Iniciar sesión - Workmanager
24-10-2025 13:20:57 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Ventana encontrada: ''
24-10-2025 13:20:57 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Ventana encontrada: '000_MasterProceso -RocketBot Studio - Google Chrome'
24-10-2025 13:20:57 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Ventana encontrada: 'Iniciar sesión - WorkManager E.D.® - Google Chrome'
24-10-2025 13:20:57 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Ventana con el título 'Iniciar sesión - Workmanager' encontrada: 'Iniciar sesión - WorkManager E.D.® - Google Chrome'
24-10-2025 13:20:57 | INFO | Task: 017_ObtenerInformacionAProcesar | Desc: Ventana 'Iniciar sesión - WorkManager E.D.® - Google Chrome' traída al frente y maximizada.
24-10-2025 13:20:57 | TRACE | Task: 007_AbrirWorkManager | Desc: El navegador se cargo correctamente.
24-10-2025 13:20:57 | TRACE | Task: 009_IniciarSesionWorkManager | Desc: Comienza el inicio de sesiÃ³n de WorkManager.
24-10-2025 13:21:01 | TRACE | Task: 008_ChequearWorkManagerAbierto | Desc: Se va a chequear que la sesiÃ³n este iniciada.
24-10-2025 13:21:16 | WARNING | Task: 008_ChequearWorkManagerAbierto | Desc: No esta iniciada la sesion.
24-10-2025 13:21:18 | INFO | Task: 013_NavegarABuscarDocumentos | Desc: Se navego correctamente a Administrar procesos
24-10-2025 13:21:18 | INFO | Task: 014_BuscarDocumento | Desc: itemActual obtenido: {'Empresa': 'Ticenergi', 'Tipo Docto': 'DS', 'Nro Docto': 265, 'Detalle': 'ANAC CC110178 SERV PROF GESTOR PROMOCION', 'Documento Cruce': 'PE-163', 'Nro de Proceso': None, 'Doc Alt': None, 'Estado Procesamiento': 'Pendiente', 'Fecha Procesamiento': '24-10-2025 12:55:28', 'Observaciones': 'Ocurrio un error al abrir Workmanager. Revisar archivo de logs.'}
24-10-2025 13:21:18 | INFO | Task: 014_BuscarDocumento | Desc: Lista de formatos alternativos para documento_cruce: ['PE-163', 'PE163', 'PE 163']
24-10-2025 13:21:33 | TRACE | Task: 014_BuscarDocumento | Desc: No se pudo encontrar el resultado de la busqueda para: PE-163.
24-10-2025 13:21:49 | TRACE | Task: 014_BuscarDocumento | Desc: No se pudo encontrar el resultado de la busqueda para: PE163.
24-10-2025 13:22:01 | INFO | Task: 014_BuscarDocumento | Desc: Cantidad de elementos obtenidos en loc014ResultadoBusqueda: 1
24-10-2025 13:22:01 | INFO | Task: 014_BuscarDocumento | Desc: Elemento seleccionado para clickar (último de la lista): {'id_descripcion': 'descripcion_24315', 'id_h4': 'h4_descripcion_24315', 'texto': 'PE 163'}
24-10-2025 13:22:01 | INFO | Task: 014_BuscarDocumento | Desc: id_descripcion del elemento seleccionado: descripcion_24315
24-10-2025 13:22:01 | INFO | Task: 014_BuscarDocumento | Desc: Variable 'loc014ElementoAClickar' actualizada correctamente.
24-10-2025 13:22:07 | TRACE | Task: 014_BuscarDocumento | Desc: Se extrae el numero de proceso: 12023
24-10-2025 13:22:07 | ERROR | Task: 014_BuscarDocumento | Desc: OcurriÃ³ un error al navegar al realizar la busqueda del documento. | Error: name 'item' is not defined
24-10-2025 13:22:07 | WARNING | Task: 019_ProcesarFlujo1 | Desc: Ocurrio un error al buscar a el documento.
24-10-2025 13:22:07 | WARNING | Task: 018_ProcesarRegistro | Desc: Algo fallo al procesar el flujo: 1.
24-10-2025 13:22:07 | INFO | Task: 021_CerrarWorkmanager | Desc: Se intenta cerrar Workmanager con Close Browser.
24-10-2025 13:22:10 | INFO | Task: 021_CerrarWorkmanager | Desc: Se cierra WorkManager con Ã©xito.
24-10-2025 13:22:11 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Comienza la actualizacion del archivo de seguimiento.
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Archivo cargado: 2750 filas de datos
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Columnas disponibles: ['Empresa', 'Tipo Docto', 'Nro Docto', 'Detalle', 'Documento Cruce', 'Nro de Proceso', 'Doc Alt', 'Estado Procesamiento', 'Fecha Procesamiento', 'Observaciones']
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Filas encontradas: [2]
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Se encontraron 1 filas con la clave compuesta: DS_265_PE-163
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Clave compuesta: Tipo Docto + Nro Docto + Documento Cruce
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Indices de filas encontradas: [2]
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Datos actuales de la fila 1 (indice 2):
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Empresa: Ticenergi
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Tipo Docto: DS
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Nro Docto: 265
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Detalle: ANAC CC110178 SERV PROF GESTOR PROMOCION
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Documento Cruce: PE-163
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Nro de Proceso: None
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Doc Alt: None
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Estado Procesamiento: Pendiente
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Fecha Procesamiento: 24-10-2025 12:55:28
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Observaciones: Ocurrio un error al abrir Workmanager. Revisar archivo de logs.
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Actualizando fila 2...
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Actualizado Empresa: Ticenergi
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Actualizado Tipo Docto: DS
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Actualizado Nro Docto: 265
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Actualizado Detalle: ANAC CC110178 SERV PROF GESTOR PROMOCION
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Actualizado Documento Cruce: PE-163
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Actualizado Nro de Proceso: None
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Actualizado Doc Alt: None
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Actualizado Estado Procesamiento: Pendiente
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Actualizado Fecha Procesamiento: 24-10-2025 12:55:28
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc:   Actualizado Observaciones: Ocurrio un error al buscar el documento en Workmanager o no se encontraron resultados de la busqueda. Revisar archivo de logs.
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Fila 2 actualizada exitosamente
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Archivo actualizado exitosamente: C:/Users/administrator.ENERGIZANDO/Documents/01_RecuperacionSoportes/Input/Archivo de Seguimiento.xlsx
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Fecha de procesamiento: 24-10-2025 13:22:12
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Total de filas actualizadas: 1
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Total de filas en el archivo: 2751
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: Actualizacion completada exitosamente
24-10-2025 13:22:12 | INFO | Task: 020_ActualizarArchivoDeSeguimiento | Desc: ActualizaciÃ³n de archivo de seguimiento exitosa.
